id_agresor,sexo_agre,edad_agre,r_fam_vic,conv_agre,r_nofiliar,zona_conf,armas
AGR_006704,M,26,23,2,,2,1
AGR_006705,SD,0,25,2,6,2,1
AGR_006706,M,29,25,2,7,2,15
AGR_006707,M,38,24,2,,2,3
AGR_006708,M,39,25,2,2,2,
AGR_006709,M,47,24,1,,2,4
AGR_006710,M,32,23,2,,2,16
AGR_006711,F,24,22,2,,2,2
AGR_006712,M,28,24,1,,2,3
AGR_006713,M,15,22,2,,2,2
AGR_006714,M,41,23,1,,2,2
AGR_006715,M,0,25,2,11,2,1
AGR_006716,M,40,25,2,6,2,15
AGR_006717,SD,45,25,2,6,2,4
AGR_006718,M,49,22,1,,2,3
AGR_006719,M,6,25,2,2,2,
AGR_006720,M,23,21,2,6,2,4
AGR_006721,M,22,21,2,6,2,3
AGR_006722,M,33,23,2,,2,15
AGR_006723,M,31,22,1,,2,1
AGR_006724,M,5,25,2,10,2,15
AGR_006725,M,43,5,2,,2,3
AGR_006726,M,20,25,2,3,2,
AGR_006727,M,33,25,2,2,2,3
AGR_006728,SD,0,11,2,,2,
AGR_006729,F,25,21,2,7,2,3
AGR_006730,SD,99,21,1,10,2,
AGR_006731,M,50,25,2,6,2,
AGR_006732,M,5,25,2,10,2,
AGR_006733,M,30,24,2,,1,1
AGR_006734,F,35,25,2,2,2,
AGR_006735,M,52,23,1,,2,1
AGR_006736,M,32,25,2,6,2,
AGR_006737,M,53,25,2,8,2,
AGR_006738,F,52,24,1,,1,3
AGR_006739,M,28,25,2,7,2,3
AGR_006740,F,17,23,1,,2,15
AGR_006741,SD,0,22,1,,2,3
AGR_006742,F,19,25,2,8,2,4
AGR_006743,F,15,24,2,,2,3
AGR_006744,M,18,22,1,,2,4
AGR_006745,M,26,25,1,8,2,
AGR_006746,M,60,9,1,,2,3
AGR_006747,M,30,24,2,,2,4
AGR_006748,M,34,23,2,,2,15
AGR_006749,F,0,24,2,,2,1
AGR_006750,SD,12,25,2,10,2,
AGR_006751,M,31,23,2,,2,4
AGR_006752,F,20,25,2,6,2,3
AGR_006753,F,22,25,2,6,2,15
AGR_006754,M,35,25,2,10,1,
AGR_006755,SD,0,21,2,6,2,11
AGR_006756,M,76,24,1,,2,2
AGR_006757,SD,99,25,2,8,2,15
AGR_006758,M,24,24,1,,2,
AGR_006759,M,36,9,1,,2,1
AGR_006760,M,20,24,1,,2,3
AGR_006761,M,15,25,2,2,1,15
AGR_006762,M,35,24,2,,2,3
AGR_006763,F,20,24,1,,2,
AGR_006764,M,19,24,2,,2,
AGR_006765,M,46,22,1,,2,
AGR_006766,M,60,10,2,,2,3
AGR_006767,F,18,22,1,,2,15
AGR_006768,M,50,24,1,,2,3
AGR_006769,M,11,25,2,6,2,
AGR_006770,F,35,22,1,,2,3
AGR_006771,M,28,24,2,,2,3
AGR_006772,F,37,24,2,,2,3
AGR_006773,M,21,24,1,,2,3
AGR_006774,M,56,24,2,,2,3
AGR_006775,M,32,24,1,,2,
AGR_006776,M,39,25,2,7,2,
AGR_006777,M,50,25,2,10,2,15
AGR_006778,M,42,15,1,,2,3
AGR_006779,F,16,25,2,7,2,3
AGR_006780,M,47,25,1,10,2,
AGR_006781,F,18,5,2,,2,
AGR_006782,M,52,22,1,,2,3
AGR_006783,F,45,24,1,,2,
AGR_006784,M,9,25,2,2,2,
AGR_006785,F,21,24,1,,2,
AGR_006786,M,47,25,1,7,2,3
AGR_006787,M,28,9,2,,2,3
AGR_006788,M,50,25,2,10,2,3
AGR_006789,SD,99,21,2,10,1,3
AGR_006790,F,60,22,1,,2,15
AGR_006791,F,20,22,2,,2,3
AGR_006792,M,26,22,1,,2,
AGR_006793,F,25,25,2,7,2,3
AGR_006794,F,37,25,2,10,2,
AGR_006795,F,99,25,2,8,2,4
AGR_006796,M,60,25,2,6,2,3
AGR_006797,M,12,25,1,,1,
AGR_006798,F,23,22,1,,2,1
AGR_006799,M,70,25,2,10,2,3
AGR_006800,M,99,25,2,2,2,4
AGR_006801,M,17,25,2,10,2,
AGR_006802,SD,55,25,2,2,2,
AGR_006803,SD,21,24,2,,2,
AGR_006804,F,40,21,2,7,2,3
AGR_006805,M,26,22,2,,2,2
AGR_006806,M,50,22,1,,2,15
AGR_006807,M,60,24,1,,2,3
AGR_006808,F,13,25,2,2,2,15
AGR_006809,F,50,23,2,,2,3
AGR_006810,SD,10,25,2,10,2,
AGR_006811,F,20,25,2,2,2,3
AGR_006812,F,22,25,2,6,2,
AGR_006813,M,72,25,1,7,2,
AGR_006814,F,14,25,2,7,2,
AGR_006815,M,26,23,2,,1,3
AGR_006816,SD,60,25,2,6,2,3
AGR_006817,M,99,23,1,,2,15
AGR_006818,,0,25,2,2,2,15
AGR_006819,F,15,25,2,2,2,3
AGR_006820,M,39,22,1,,2,15
AGR_006821,M,16,25,2,6,2,
AGR_006822,F,25,25,2,2,2,
AGR_006823,F,15,25,2,4,2,3
AGR_006824,M,61,24,2,,2,
AGR_006825,M,18,25,2,8,2,15
AGR_006826,M,27,25,2,8,2,
AGR_006827,M,24,22,1,,2,2
AGR_006828,F,18,25,2,6,2,
AGR_006829,F,39,9,2,,2,
AGR_006830,M,40,25,1,2,2,
AGR_006831,M,41,22,1,,2,1
AGR_006832,SD,99,21,1,10,2,4
AGR_006833,M,23,22,2,,2,15
AGR_006834,F,26,24,2,,2,15
AGR_006835,M,23,25,1,10,2,3
AGR_006836,M,44,23,1,,2,3
AGR_006837,SD,0,25,1,10,2,15
AGR_006838,M,12,25,1,8,2,
AGR_006839,F,49,10,1,,2,3
AGR_006840,F,27,24,2,,2,3
AGR_006841,M,25,22,1,,2,2
AGR_006842,M,36,23,2,,2,1
AGR_006843,M,51,24,2,,2,
AGR_006844,M,22,21,2,10,2,12
AGR_006845,F,15,21,2,10,2,3
AGR_006846,M,44,14,2,,2,
AGR_006847,F,56,25,2,8,2,
AGR_006848,M,8,21,2,7,2,
AGR_006849,M,46,25,2,6,2,
AGR_006850,M,17,21,2,10,2,3
AGR_006851,M,32,25,1,1,2,
AGR_006852,M,16,24,1,,2,11
AGR_006853,F,18,24,1,,2,3
AGR_006854,M,29,22,2,,2,3
AGR_006855,F,17,10,2,,2,
AGR_006856,F,48,25,2,6,2,3
AGR_006857,M,42,25,2,7,2,3
AGR_006858,M,0,25,2,2,2,12
AGR_006859,M,65,9,1,,2,
AGR_006860,F,27,22,2,,2,3
AGR_006861,M,35,25,1,2,2,
AGR_006862,M,15,25,2,11,2,
AGR_006863,SD,22,25,2,6,2,15
AGR_006864,M,96,22,1,,2,2
AGR_006865,M,46,25,2,10,2,
AGR_006866,M,29,23,2,,2,
AGR_006867,F,13,25,2,6,2,
AGR_006868,M,79,24,1,,2,15
AGR_006869,F,55,22,2,,2,3
AGR_006870,M,15,25,2,7,2,
AGR_006871,F,28,23,2,,2,3
AGR_006872,M,70,9,2,,2,15
AGR_006873,M,20,23,2,,2,15
AGR_006874,F,12,25,2,10,2,
AGR_006875,F,15,22,1,,2,3
AGR_006876,F,99,23,2,,2,15
AGR_006877,F,14,25,2,8,2,
AGR_006878,M,10,25,2,2,2,
AGR_006879,M,60,17,1,,1,
AGR_006880,M,45,21,2,11,2,
AGR_006881,M,67,24,1,,2,
AGR_006882,F,13,24,1,,2,
AGR_006883,M,38,9,2,,2,1
AGR_006884,M,10,21,2,3,2,
AGR_006885,M,25,25,1,7,2,
AGR_006886,M,28,22,2,,2,1
AGR_006887,M,33,22,2,,2,3
AGR_006888,F,32,25,2,2,2,3
AGR_006889,M,14,25,2,10,2,
AGR_006890,M,65,24,1,,2,
AGR_006891,F,20,25,2,2,2,
AGR_006892,F,18,23,2,,2,3
AGR_006893,M,39,9,1,,2,1
AGR_006894,M,65,22,1,,2,
AGR_006895,M,60,24,2,,2,1
AGR_006896,F,29,22,1,,2,3
AGR_006897,M,71,22,1,,2,
AGR_006898,M,29,24,2,,2,
AGR_006899,F,21,24,2,,2,
AGR_006900,M,55,24,1,,2,3
AGR_006901,M,99,25,2,10,2,13
AGR_006902,M,35,25,2,1,2,3
AGR_006903,M,46,24,2,,2,1
AGR_006904,M,76,24,1,,2,
AGR_006905,M,33,6,2,,2,15
AGR_006906,M,62,25,2,,2,
AGR_006907,F,0,21,1,2,2,
AGR_006908,F,99,21,2,4,2,4
AGR_006909,M,23,6,2,,2,15
AGR_006910,M,55,9,2,,2,
AGR_006911,M,27,25,2,6,2,4
AGR_006912,F,8,25,2,2,2,3
AGR_006913,M,0,6,2,,1,1
AGR_006914,M,99,21,2,4,2,3
AGR_006915,M,43,22,2,,2,1
AGR_006916,F,12,25,2,2,2,2
AGR_006917,F,34,23,2,,2,
AGR_006918,F,27,22,1,,2,3
AGR_006919,M,21,23,1,,2,3
AGR_006920,SD,0,25,2,6,2,12
AGR_006921,F,47,22,1,,2,3
AGR_006922,F,44,23,1,,2,15
AGR_006923,M,21,24,1,,2,
AGR_006924,M,38,22,1,,2,4
AGR_006925,M,42,25,2,7,2,
AGR_006926,F,12,25,2,4,2,3
AGR_006927,M,55,25,2,8,2,
AGR_006928,M,17,25,1,3,2,3
AGR_006929,F,35,22,1,,2,4
AGR_006930,M,42,22,1,,2,1
AGR_006931,M,52,24,1,,2,3
AGR_006932,M,53,22,1,,2,15
AGR_006933,M,0,24,2,,2,12
AGR_006934,F,0,22,2,,1,15
AGR_006935,M,70,25,2,8,2,
AGR_006936,F,17,25,2,11,2,15
AGR_006937,M,22,25,2,10,2,
AGR_006938,F,11,25,2,6,2,
AGR_006939,F,19,25,2,10,2,
AGR_006940,SD,31,25,2,10,2,
AGR_006941,M,99,25,1,11,2,
AGR_006942,M,44,24,1,,2,
AGR_006943,M,23,25,2,6,2,4
AGR_006944,SD,0,25,1,10,2,3
AGR_006945,F,45,25,2,3,2,3
AGR_006946,F,5,25,2,6,2,
AGR_006947,M,29,10,1,,2,
AGR_006948,M,52,24,2,,2,
AGR_006949,M,8,25,2,3,2,
AGR_006950,M,26,23,2,,2,2
AGR_006951,M,11,25,2,4,2,
AGR_006952,M,38,24,1,,2,3
AGR_006953,SD,0,25,2,8,1,3
AGR_006954,F,38,25,2,3,2,3
AGR_006955,M,38,25,2,7,2,
AGR_006956,SD,99,9,2,,2,3
AGR_006957,M,22,22,2,,2,15
AGR_006958,M,43,22,2,,2,
AGR_006959,F,30,25,2,8,2,3
AGR_006960,F,35,13,1,,2,15
AGR_006961,F,35,22,1,,2,1
AGR_006962,F,42,10,2,,2,
AGR_006963,M,51,2,1,,2,1
AGR_006964,M,24,24,2,,2,15
AGR_006965,M,5,10,1,,2,
AGR_006966,F,46,23,2,,2,
AGR_006967,F,30,25,1,8,2,
AGR_006968,M,45,25,2,6,2,15
AGR_006969,M,70,24,2,,2,
AGR_006970,M,30,25,2,10,2,1
AGR_006971,F,25,25,2,7,2,4
AGR_006972,F,18,25,2,7,2,15
AGR_006973,M,36,22,2,,2,1
AGR_006974,M,16,25,2,6,2,11
AGR_006975,F,50,24,2,,2,
AGR_006976,F,29,24,1,,2,4
AGR_006977,M,37,22,1,,1,3
AGR_006978,F,28,23,1,,2,3
AGR_006979,M,34,24,2,,2,4
AGR_006980,M,36,22,1,,2,
AGR_006981,F,41,25,2,8,2,1
AGR_006982,F,8,25,2,6,2,15
AGR_006983,M,41,22,2,,1,3
AGR_006984,M,40,22,2,,1,3
AGR_006985,M,25,25,2,6,2,3
AGR_006986,M,18,24,2,,1,
AGR_006987,F,8,25,2,6,2,
AGR_006988,M,29,9,1,,2,3
AGR_006989,M,13,25,2,11,2,
AGR_006990,F,30,25,2,6,2,15
AGR_006991,F,25,25,2,4,2,15
AGR_006992,M,55,25,2,10,2,
AGR_006993,M,34,21,2,8,2,3
AGR_006994,F,19,24,2,,2,
AGR_006995,M,0,25,1,,2,15
AGR_006996,M,23,25,2,1,2,
AGR_006997,M,54,9,2,,2,
AGR_006998,M,36,23,2,,2,3
AGR_006999,F,26,24,1,,2,3
AGR_007000,M,50,24,1,,2,15
AGR_007001,F,34,22,1,,2,4
AGR_007002,M,34,22,1,,2,4
AGR_007003,M,40,23,2,,2,15
AGR_007004,M,36,1,2,,2,2
AGR_007005,SD,53,24,1,,2,15
AGR_007006,F,25,11,1,,2,
AGR_007007,M,26,5,2,,2,1
AGR_007008,M,15,10,2,,2,
AGR_007009,M,28,23,2,,2,4
AGR_007010,M,24,11,1,,2,1
AGR_007011,M,47,2,1,,2,4
AGR_007012,M,0,10,1,,1,15
AGR_007013,F,18,25,2,2,2,
AGR_007014,F,28,25,2,8,2,
AGR_007015,M,14,25,1,10,2,
AGR_007016,SD,0,25,2,7,2,
AGR_007017,M,35,24,1,,2,1
AGR_007018,SD,0,25,1,,2,2
AGR_007019,F,31,25,2,3,2,2
AGR_007020,M,25,25,2,8,2,3
AGR_007021,M,46,24,1,,2,1
AGR_007022,F,32,25,2,10,2,
AGR_007023,F,99,25,2,10,2,
AGR_007024,M,53,22,1,,2,2
AGR_007025,M,44,23,2,,2,3
AGR_007026,M,38,24,2,,2,
AGR_007027,F,99,24,2,,1,
AGR_007028,M,32,23,2,,2,1
AGR_007029,F,42,22,1,,2,4
AGR_007030,F,25,9,1,,2,
AGR_007031,F,30,24,1,,2,15
AGR_007032,M,57,25,2,10,2,
AGR_007033,M,30,25,2,8,2,3
AGR_007034,F,47,23,2,,1,3
AGR_007035,M,33,25,2,2,2,
AGR_007036,F,24,23,2,,2,3
AGR_007037,M,24,25,2,2,2,
AGR_007038,F,18,24,1,,2,15
AGR_007039,M,99,25,2,11,1,
AGR_007040,M,0,25,1,3,2,3
AGR_007041,F,0,24,1,,1,2
AGR_007042,M,18,24,2,,2,15
AGR_007043,F,38,22,1,,2,15
AGR_007044,M,5,3,2,,2,3
AGR_007045,SD,99,25,1,10,2,3
AGR_007046,F,47,8,2,,2,4
AGR_007047,M,34,25,2,7,2,
AGR_007048,F,20,25,2,6,2,4
AGR_007049,F,38,24,2,,2,3
AGR_007050,M,29,23,2,,2,15
AGR_007051,SD,20,2,1,,2,3
AGR_007052,I,0,25,2,8,2,
AGR_007053,M,50,10,1,,2,
AGR_007054,F,45,13,2,,2,4
AGR_007055,M,56,24,1,,2,3
AGR_007056,M,45,23,2,,2,3
AGR_007057,M,40,21,1,7,2,
AGR_007058,M,19,11,1,,2,1
AGR_007059,M,36,2,1,,2,
AGR_007060,M,40,21,1,6,2,
AGR_007061,M,16,25,2,8,2,3
AGR_007062,F,0,6,2,,2,15
AGR_007063,M,48,23,1,,2,3
AGR_007064,M,24,25,1,10,2,
AGR_007065,M,28,25,2,10,2,3
AGR_007066,F,99,25,2,7,2,2
AGR_007067,M,0,25,1,13,2,
AGR_007068,M,15,25,2,8,2,
AGR_007069,M,20,25,2,7,2,3
AGR_007070,M,99,25,1,7,2,
AGR_007071,M,34,24,2,,2,15
AGR_007072,M,22,25,2,6,2,15
AGR_007073,F,65,10,1,,2,15
AGR_007074,F,29,22,1,,2,15
AGR_007075,M,75,24,2,,2,
AGR_007076,F,22,22,1,,2,4
AGR_007077,M,33,25,1,1,2,
AGR_007078,M,22,23,1,,2,3
AGR_007079,I,0,25,1,6,2,
AGR_007080,M,37,25,2,6,2,4
AGR_007081,M,30,25,2,6,2,4
AGR_007082,F,99,25,2,2,2,4
AGR_007083,F,14,25,2,4,2,
AGR_007084,M,27,9,1,,2,3
AGR_007085,M,99,25,2,3,2,3
AGR_007086,M,56,6,2,,2,3
AGR_007087,M,50,25,2,2,2,
AGR_007088,F,99,25,1,10,2,15
AGR_007089,M,26,25,2,2,2,3
AGR_007090,M,37,25,2,6,2,
AGR_007091,M,63,22,1,,2,1
AGR_007092,F,45,25,2,6,2,16
AGR_007093,M,24,24,2,,2,
AGR_007094,M,32,24,2,,2,
AGR_007095,M,11,25,1,3,2,
AGR_007096,M,8,25,2,7,2,
AGR_007097,M,41,22,1,,2,2
AGR_007098,F,29,6,2,,2,15
AGR_007099,M,40,22,2,,2,1
AGR_007100,M,99,2,2,,2,4
AGR_007101,M,30,11,2,,2,
AGR_007102,F,30,25,2,2,2,3
AGR_007103,M,35,25,2,1,1,
AGR_007104,F,99,25,2,3,2,3
AGR_007105,M,43,9,1,,2,15
AGR_007106,M,11,24,1,,2,
AGR_007107,F,9,25,2,10,2,
AGR_007108,F,99,25,2,3,2,4
AGR_007109,M,37,24,2,,2,1
AGR_007110,M,33,25,2,10,2,1
AGR_007111,M,25,25,2,,2,
AGR_007112,F,45,24,2,,2,
AGR_007113,M,16,25,2,4,2,
AGR_007114,F,27,25,2,8,1,4
AGR_007115,F,22,25,1,8,2,12
AGR_007116,F,27,25,1,6,1,4
AGR_007117,M,72,24,2,,2,
AGR_007118,M,29,22,1,,2,15
AGR_007119,F,30,25,2,6,2,4
AGR_007120,F,16,23,2,,2,
AGR_007121,M,40,25,2,8,2,15
AGR_007122,M,46,24,1,,2,
AGR_007123,M,30,25,2,,2,
AGR_007124,M,32,23,1,,2,4
AGR_007125,M,40,25,2,7,2,1
AGR_007126,M,20,25,2,1,2,2
AGR_007127,M,25,25,2,2,2,3
AGR_007128,M,29,23,2,,2,4
AGR_007129,F,51,24,1,,2,3
AGR_007130,M,71,25,2,,2,
AGR_007131,F,44,25,1,2,2,
AGR_007132,M,38,25,2,10,2,
AGR_007133,F,30,25,2,8,2,4
AGR_007134,F,30,25,2,10,2,15
AGR_007135,M,33,25,2,2,2,15
AGR_007136,F,66,23,2,,2,
AGR_007137,F,55,10,1,,2,3
AGR_007138,F,50,24,1,,2,3
AGR_007139,M,47,25,2,2,2,
AGR_007140,F,0,25,2,6,2,14
AGR_007141,F,6,25,2,8,2,
AGR_007142,F,32,22,2,,2,4
AGR_007143,M,31,10,2,,2,3
AGR_007144,M,51,24,1,,2,
AGR_007145,M,10,25,2,10,2,
AGR_007146,M,38,25,2,6,2,
AGR_007147,M,27,25,2,2,2,3
AGR_007148,M,19,24,1,,2,4
AGR_007149,M,0,25,2,13,2,1
AGR_007150,SD,0,25,2,13,2,1
AGR_007151,F,37,25,2,8,2,3
AGR_007152,F,28,25,2,8,2,3
AGR_007153,SD,0,25,2,8,2,2
AGR_007154,F,40,25,2,6,2,3
AGR_007155,M,37,25,2,10,2,
AGR_007156,SD,99,13,2,,2,3
AGR_007157,F,11,24,2,,2,
AGR_007158,F,26,24,2,,2,3
AGR_007159,F,39,1,1,,2,2
AGR_007160,M,39,4,2,,2,3
AGR_007161,M,52,25,1,11,2,3
AGR_007162,M,29,24,1,,2,3
AGR_007163,M,33,24,2,,2,
AGR_007164,M,30,25,2,7,2,15
AGR_007165,M,28,10,1,,2,1
AGR_007166,F,0,25,2,11,2,4
AGR_007167,M,21,24,1,,1,
AGR_007168,M,20,23,2,,2,4
AGR_007169,M,99,9,2,,1,
AGR_007170,M,5,25,2,4,2,
AGR_007171,M,0,9,1,,1,
AGR_007172,F,24,24,2,,2,3
AGR_007173,F,35,25,2,2,2,3
AGR_007174,M,99,25,2,10,2,4
AGR_007175,M,60,25,2,7,2,
AGR_007176,F,44,25,2,7,2,4
AGR_007177,F,39,25,2,8,2,15
AGR_007178,F,44,25,2,7,2,3
AGR_007179,M,20,25,2,6,2,16
AGR_007180,M,28,22,2,,2,2
AGR_007181,M,45,22,1,,2,15
AGR_007182,M,23,24,2,,2,3
AGR_007183,F,50,22,1,,2,
AGR_007184,M,33,10,1,,2,
AGR_007185,M,65,23,1,,2,3
AGR_007186,M,21,22,1,,2,15
AGR_007187,M,25,25,1,8,2,4
AGR_007188,F,15,25,2,4,2,15
AGR_007189,F,30,22,1,,2,
AGR_007190,M,50,22,2,,2,1
AGR_007191,M,33,23,2,,1,1
AGR_007192,F,32,25,1,8,2,3
AGR_007193,F,99,25,2,10,2,3
AGR_007194,SD,0,25,2,4,2,
AGR_007195,M,72,9,1,,2,3
AGR_007196,M,38,23,2,,2,1
AGR_007197,M,63,9,1,,2,3
AGR_007198,M,47,24,2,,2,3
AGR_007199,F,41,23,2,,2,3
AGR_007200,M,59,23,2,,1,3
AGR_007201,M,35,23,2,,2,1
AGR_007202,M,25,9,1,,2,15
AGR_007203,SD,30,21,2,11,2,3
AGR_007204,M,42,9,2,,2,3
AGR_007205,M,36,7,2,,1,15
AGR_007206,F,22,16,2,,2,3
AGR_007207,F,32,24,1,,2,3
AGR_007208,F,99,16,1,,2,
AGR_007209,F,50,13,2,,2,
AGR_007210,M,32,5,2,,2,15
AGR_007211,F,26,21,2,2,2,
AGR_007212,F,0,10,1,,2,12
AGR_007213,F,2,23,1,,2,4
AGR_007214,M,18,25,2,3,2,
AGR_007215,M,27,13,1,,2,
AGR_007216,F,26,22,2,,2,3
AGR_007217,M,34,1,2,,2,13
AGR_007218,M,27,24,1,,1,3
AGR_007219,M,0,21,1,2,2,
AGR_007220,F,28,6,2,,2,
AGR_007221,M,45,25,1,8,2,
AGR_007222,M,47,23,2,,2,3
AGR_007223,F,25,25,1,2,2,3
AGR_007224,M,36,25,2,2,2,3
AGR_007225,M,50,24,1,,2,
AGR_007226,F,40,25,2,6,2,15
AGR_007227,F,35,25,2,10,2,
AGR_007228,M,30,25,2,2,2,2
AGR_007229,F,20,25,2,10,2,
AGR_007230,F,24,22,1,,2,3
AGR_007231,M,7,24,2,,2,
AGR_007232,M,21,24,1,,2,4
AGR_007233,F,42,25,2,7,2,15
AGR_007234,M,10,25,2,11,2,
AGR_007235,M,14,25,2,4,2,3
AGR_007236,M,29,22,2,,2,1
AGR_007237,M,67,23,1,,2,15
AGR_007238,SD,0,22,2,,2,
AGR_007239,SD,22,25,2,6,2,3
AGR_007240,F,22,10,2,,2,
AGR_007241,F,14,25,2,8,2,4
AGR_007242,M,39,25,2,7,1,3
AGR_007243,F,99,25,2,2,2,
AGR_007244,M,19,25,2,10,2,3
AGR_007245,F,14,10,1,,2,
AGR_007246,M,99,25,2,10,1,2
AGR_007247,F,37,22,1,,1,3
AGR_007248,M,53,24,1,,2,
AGR_007249,M,69,22,1,,2,3
AGR_007250,M,43,22,2,,2,3
AGR_007251,M,52,24,2,,2,3
AGR_007252,M,37,22,2,,2,15
AGR_007253,M,60,25,2,2,2,15
AGR_007254,F,59,25,2,7,2,1
AGR_007255,M,41,23,2,,2,1
AGR_007256,M,8,24,2,,2,15
AGR_007257,M,15,25,2,1,2,
AGR_007258,M,78,25,2,11,2,3
AGR_007259,M,33,23,1,,2,3
AGR_007260,M,32,17,1,,2,
AGR_007261,M,30,13,1,,2,14
AGR_007262,F,20,25,2,8,2,3
AGR_007263,F,28,22,1,,2,
AGR_007264,F,72,25,2,8,2,
AGR_007265,M,25,25,2,13,2,1
AGR_007266,M,37,24,1,,2,4
AGR_007267,M,49,24,2,,2,
AGR_007268,M,12,25,2,6,2,3
AGR_007269,F,70,25,2,7,2,4
AGR_007270,M,27,24,1,,2,
AGR_007271,M,33,25,1,10,2,
AGR_007272,F,13,22,1,,2,
AGR_007273,M,45,22,1,,2,1
AGR_007274,M,27,23,2,,2,1
AGR_007275,F,45,25,2,11,2,
AGR_007276,M,33,25,2,6,2,3
AGR_007277,M,28,23,1,,2,15
AGR_007278,M,18,23,2,,2,15
AGR_007279,M,31,22,1,,2,15
AGR_007280,M,24,25,2,7,2,
AGR_007281,F,30,25,2,2,2,
AGR_007282,M,24,22,2,,2,4
AGR_007283,M,58,25,2,8,2,
AGR_007284,M,33,23,2,,2,2
AGR_007285,M,46,9,2,,2,
AGR_007286,F,15,22,2,,2,
AGR_007287,M,46,24,2,,2,
AGR_007288,M,32,25,2,8,2,3
AGR_007289,M,65,25,2,7,2,
AGR_007290,F,40,23,2,,2,3
AGR_007291,M,51,25,2,7,2,3
AGR_007292,M,20,24,2,,2,1
AGR_007293,M,55,22,2,,2,3
AGR_007294,M,52,25,2,8,2,
AGR_007295,F,42,22,2,,2,2
AGR_007296,F,23,25,2,2,2,15
AGR_007297,F,54,22,1,,2,3
AGR_007298,F,47,10,2,,2,3
AGR_007299,M,55,22,1,,1,15
AGR_007300,F,23,25,2,13,2,3
AGR_007301,M,22,25,2,10,2,3
AGR_007302,M,47,25,2,6,2,
AGR_007303,F,33,21,2,2,2,2
AGR_007304,M,45,25,1,10,2,
AGR_007305,M,20,10,1,,2,
AGR_007306,M,50,2,1,,2,
AGR_007307,F,19,15,1,,2,3
AGR_007308,F,18,13,2,,2,3
AGR_007309,M,2,9,1,,,15
AGR_007310,F,56,10,1,,2,15
AGR_007311,M,47,24,2,,2,15
AGR_007312,M,12,25,2,3,2,3
AGR_007313,M,35,25,2,11,2,
AGR_007314,F,37,22,2,,2,4
AGR_007315,M,99,24,1,,2,2
AGR_007316,M,33,25,1,2,2,1
AGR_007317,M,25,25,2,10,2,15
AGR_007318,M,5,9,1,,2,
AGR_007319,M,22,25,2,13,1,
AGR_007320,M,0,9,1,,2,12
AGR_007321,M,31,25,2,7,2,3
AGR_007322,F,40,24,2,,2,
AGR_007323,F,0,25,2,6,2,2
AGR_007324,M,66,25,2,10,2,
AGR_007325,F,42,22,1,,2,1
AGR_007326,M,25,25,2,4,2,
AGR_007327,M,38,25,2,10,2,15
AGR_007328,M,47,23,2,,2,1
AGR_007329,M,23,21,1,10,2,15
AGR_007330,M,22,19,2,,2,4
AGR_007331,F,34,21,2,6,2,3
AGR_007332,M,54,1,1,,2,15
AGR_007333,M,25,11,2,,2,2
AGR_007334,M,99,21,2,7,2,1
AGR_007335,M,26,11,1,,2,15
AGR_007336,F,99,20,2,,2,3
AGR_007337,M,30,21,2,6,2,15
AGR_007338,M,28,13,2,,2,
AGR_007339,F,26,24,2,,2,
AGR_007340,F,43,22,1,,2,
AGR_007341,M,68,25,2,10,2,3
AGR_007342,M,64,22,1,,2,
AGR_007343,M,6,25,2,10,2,
AGR_007344,F,99,25,2,7,2,
AGR_007345,F,23,25,2,1,2,
AGR_007346,M,0,25,1,8,2,1
AGR_007347,M,40,25,2,2,1,15
AGR_007348,F,21,25,2,2,2,3
AGR_007349,F,5,25,2,2,2,15
AGR_007350,M,41,23,2,,2,15
AGR_007351,M,29,25,1,,2,
AGR_007352,F,23,25,2,2,2,4
AGR_007353,F,29,25,2,8,2,3
AGR_007354,M,99,22,1,,2,1
AGR_007355,M,44,25,1,8,2,
AGR_007356,M,44,25,2,3,2,3
AGR_007357,M,44,22,2,,2,3
AGR_007358,,0,9,2,,2,4
AGR_007359,M,35,23,1,,2,3
AGR_007360,F,56,22,1,,2,3
AGR_007361,M,18,25,2,6,2,4
AGR_007362,F,22,22,1,,2,
AGR_007363,M,18,24,1,,2,
AGR_007364,M,29,25,1,10,2,
AGR_007365,SD,0,25,2,6,2,2
AGR_007366,M,12,25,2,7,2,
AGR_007367,M,50,25,2,1,2,
AGR_007368,M,31,23,1,,2,3
AGR_007369,M,42,24,2,,2,3
AGR_007370,F,0,25,1,2,2,4
AGR_007371,M,17,25,2,11,2,
AGR_007372,SD,18,25,2,10,2,
AGR_007373,M,31,24,1,,2,2
AGR_007374,F,53,24,2,,2,
AGR_007375,M,9,25,2,10,2,
AGR_007376,M,44,25,2,6,2,
AGR_007377,M,32,25,1,10,2,3
AGR_007378,M,21,9,1,,2,3
AGR_007379,M,0,21,2,3,2,3
AGR_007380,M,21,22,1,,1,3
AGR_007381,F,45,25,2,3,2,2
AGR_007382,M,20,25,2,8,2,3
AGR_007383,M,13,25,2,6,2,1
AGR_007384,,0,25,2,3,2,
AGR_007385,M,18,24,1,,2,4
AGR_007386,SD,0,25,1,,2,4
AGR_007387,M,34,25,2,2,2,3
AGR_007388,M,27,25,2,8,2,3
AGR_007389,M,55,25,2,6,2,
AGR_007390,M,48,23,1,,1,3
AGR_007391,M,13,25,2,10,2,
AGR_007392,SD,0,25,2,6,1,
AGR_007393,M,40,20,2,,2,4
AGR_007394,SD,0,21,2,10,2,4
