id_tiempo,fecha,anio_hecho,mes_num,nombre_mes,trimestre,semana_epi,anio_epi,periodo_epid,mes_caso
TIME_000380,2008-12-30,2008,12,DICIEMBRE,4,4,2022,1,1
TIME_000381,2008-12-31,2008,12,DICIEMBRE,4,3,2022,1,2
TIME_000382,2009-01-01,2009,1,ENERO,1,52,2019,13,12
TIME_000383,2009-01-09,2009,1,ENERO,1,28,2019,7,8
TIME_000384,2009-01-10,2009,1,ENERO,1,26,2019,7,6
TIME_000385,2009-01-12,2009,1,ENERO,1,2,2022,1,1
TIME_000386,2009-01-27,2009,1,ENERO,1,36,2021,9,9
TIME_000387,2009-01-29,2009,1,ENERO,1,29,2020,8,7
TIME_000388,2009-02-01,2009,2,FEBRERO,1,45,2022,12,11
TIME_000389,2009-02-10,2009,2,FEBRERO,1,24,2020,6,6
TIME_000390,2009-02-13,2009,2,FEBRERO,1,30,2022,8,7
TIME_000391,2009-03-01,2009,3,MARZO,1,10,2020,3,3
TIME_000392,2009-03-03,2009,3,MARZO,1,33,2021,9,8
TIME_000393,2009-03-13,2009,3,MARZO,1,11,2013,3,3
TIME_000394,2009-05-01,2009,5,MAYO,2,51,2022,13,12
TIME_000395,2009-05-10,2009,5,MAYO,2,49,2022,13,12
TIME_000396,2009-05-14,2009,5,MAYO,2,19,2022,5,5
TIME_000397,2009-06-01,2009,6,JUNIO,2,1,2014,1,6
TIME_000398,2009-06-10,2009,6,JUNIO,2,49,2022,13,12
TIME_000399,2009-06-15,2009,6,JUNIO,2,9,2022,3,3
TIME_000400,2009-08-05,2009,8,AGOSTO,3,39,2022,10,9
TIME_000401,2009-08-15,2009,8,AGOSTO,3,33,2022,9,8
TIME_000402,2009-08-16,2009,8,AGOSTO,3,7,2022,2,2
TIME_000403,2009-08-22,2009,8,AGOSTO,3,37,2021,10,9
TIME_000404,2009-08-24,2009,8,AGOSTO,3,34,2019,9,8
TIME_000405,2009-09-16,2009,9,SEPTIEMBRE,3,38,2020,10,9
TIME_000406,2009-10-07,2009,10,OCTUBRE,4,40,2022,10,10
TIME_000407,2009-10-10,2009,10,OCTUBRE,4,50,2020,13,12
TIME_000408,2009-11-20,2009,11,NOVIEMBRE,4,43,2014,11,1
TIME_000409,2009-11-24,2009,11,NOVIEMBRE,4,48,2014,12,11
TIME_000410,2009-11-29,2009,11,NOVIEMBRE,4,51,2022,13,12
TIME_000411,2009-12-06,2009,12,DICIEMBRE,4,43,2021,11,3
TIME_000412,2009-12-09,2009,12,DICIEMBRE,4,50,2013,13,12
TIME_000413,2009-12-10,2009,12,DICIEMBRE,4,14,2019,4,4
TIME_000414,2009-12-19,2009,12,DICIEMBRE,4,51,2022,13,12
TIME_000415,2009-12-31,2009,12,DICIEMBRE,4,12,2022,3,3
TIME_000416,2010-01-01,2010,1,ENERO,1,19,2021,5,5
TIME_000417,2010-01-02,2010,1,ENERO,1,19,2022,5,5
TIME_000418,2010-01-12,2010,1,ENERO,1,28,2022,7,7
TIME_000419,2010-02-01,2010,2,FEBRERO,1,16,2013,4,4
TIME_000420,2010-02-28,2010,2,FEBRERO,1,38,2022,10,10
TIME_000421,2010-03-05,2010,3,MARZO,1,34,2022,9,8
TIME_000422,2010-03-09,2010,3,MARZO,1,11,2020,3,3
TIME_000423,2010-03-14,2010,3,MARZO,1,11,2014,3,3
TIME_000424,2010-03-29,2010,3,MARZO,1,14,2020,4,3
TIME_000425,2010-04-01,2010,4,ABRIL,2,49,2019,13,12
TIME_000426,2010-05-01,2010,5,MAYO,2,48,2019,12,11
TIME_000427,2010-05-05,2010,5,MAYO,2,34,2022,9,8
TIME_000428,2010-05-06,2010,5,MAYO,2,18,2022,5,5
TIME_000429,2010-05-12,2010,5,MAYO,2,18,2022,5,5
TIME_000430,2010-05-15,2010,5,MAYO,2,27,2022,7,7
TIME_000431,2010-05-16,2010,5,MAYO,2,15,2019,4,4
TIME_000432,2010-06-05,2010,6,JUNIO,2,44,2022,11,11
TIME_000433,2010-06-08,2010,6,JUNIO,2,26,2013,7,6
TIME_000434,2010-06-10,2010,6,JUNIO,2,42,2013,11,10
TIME_000435,2010-06-12,2010,6,JUNIO,2,50,2019,13,12
TIME_000436,2010-07-03,2010,7,JULIO,3,27,2022,7,7
TIME_000437,2010-07-08,2010,7,JULIO,3,34,2022,9,9
TIME_000438,2010-07-12,2010,7,JULIO,3,28,2021,7,7
TIME_000439,2010-07-26,2010,7,JULIO,3,27,2021,7,7
TIME_000440,2010-08-11,2010,8,AGOSTO,3,30,2021,8,8
TIME_000441,2010-08-15,2010,8,AGOSTO,3,20,2022,5,5
TIME_000442,2010-08-20,2010,8,AGOSTO,3,38,2022,10,9
TIME_000443,2010-08-23,2010,8,AGOSTO,3,34,2021,9,8
TIME_000444,2010-08-25,2010,8,AGOSTO,3,25,2014,7,9
TIME_000445,2010-09-01,2010,9,SEPTIEMBRE,3,35,2022,9,9
TIME_000446,2010-09-09,2010,9,SEPTIEMBRE,3,40,2013,10,10
TIME_000447,2010-09-19,2010,9,SEPTIEMBRE,3,51,2022,13,1
TIME_000448,2010-09-20,2010,9,SEPTIEMBRE,3,38,2019,10,9
TIME_000449,2010-09-21,2010,9,SEPTIEMBRE,3,44,2022,11,11
TIME_000450,2010-09-22,2010,9,SEPTIEMBRE,3,51,2021,13,1
TIME_000451,2010-09-23,2010,9,SEPTIEMBRE,3,4,2014,1,9
TIME_000452,2010-09-24,2010,9,SEPTIEMBRE,3,39,2019,10,9
TIME_000453,2010-10-05,2010,10,OCTUBRE,4,47,2021,12,11
TIME_000454,2010-10-10,2010,10,OCTUBRE,4,23,2022,6,6
TIME_000455,2010-10-20,2010,10,OCTUBRE,4,42,2020,11,10
TIME_000456,2010-10-26,2010,10,OCTUBRE,4,43,2021,11,10
TIME_000457,2010-10-31,2010,10,OCTUBRE,4,44,2022,11,11
TIME_000458,2010-11-11,2010,11,NOVIEMBRE,4,19,2022,5,5
TIME_000459,2010-11-20,2010,11,NOVIEMBRE,4,32,2021,8,8
TIME_000460,2010-12-04,2010,12,DICIEMBRE,4,9,2013,3,2
TIME_000461,2010-12-05,2010,12,DICIEMBRE,4,49,2014,13,12
TIME_000462,2010-12-16,2010,12,DICIEMBRE,4,47,2020,12,12
TIME_000463,2010-12-22,2010,12,DICIEMBRE,4,52,2022,13,12
TIME_000464,2010-12-23,2010,12,DICIEMBRE,4,52,2013,13,12
TIME_000465,2010-12-31,2010,12,DICIEMBRE,4,9,2022,3,3
TIME_000466,2011-01-01,2011,1,ENERO,1,52,2022,13,12
TIME_000467,2011-01-05,2011,1,ENERO,1,6,2022,2,2
TIME_000468,2011-01-10,2011,1,ENERO,1,25,2014,7,6
TIME_000469,2011-01-23,2011,1,ENERO,1,2,2022,1,1
TIME_000470,2011-01-24,2011,1,ENERO,1,24,2022,6,6
TIME_000471,2011-01-30,2011,1,ENERO,1,4,2021,1,1
TIME_000472,2011-01-31,2011,1,ENERO,1,35,2019,9,8
TIME_000473,2011-02-01,2011,2,FEBRERO,1,6,2022,2,2
TIME_000474,2011-02-02,2011,2,FEBRERO,1,33,2021,9,8
TIME_000475,2011-02-03,2011,2,FEBRERO,1,52,2022,13,1
TIME_000476,2011-02-10,2011,2,FEBRERO,1,52,2022,13,12
TIME_000477,2011-02-11,2011,2,FEBRERO,1,6,2021,2,2
TIME_000478,2011-02-14,2011,2,FEBRERO,1,22,2013,6,5
TIME_000479,2011-02-20,2011,2,FEBRERO,1,8,2020,2,2
TIME_000480,2011-03-01,2011,3,MARZO,1,44,2022,11,11
TIME_000481,2011-05-02,2011,5,MAYO,2,19,2022,5,5
TIME_000482,2011-05-03,2011,5,MAYO,2,47,2022,12,11
TIME_000483,2011-05-05,2011,5,MAYO,2,47,2022,12,11
TIME_000484,2011-05-08,2011,5,MAYO,2,18,2021,5,5
TIME_000485,2011-06-01,2011,6,JUNIO,2,2,2014,1,1
TIME_000486,2011-06-05,2011,6,JUNIO,2,7,2022,2,2
TIME_000487,2011-06-15,2011,6,JUNIO,2,18,2013,5,4
TIME_000488,2011-07-10,2011,7,JULIO,3,23,2021,6,6
TIME_000489,2011-07-11,2011,7,JULIO,3,28,2021,7,7
TIME_000490,2011-07-25,2011,7,JULIO,3,1,2014,1,1
TIME_000491,2011-07-27,2011,7,JULIO,3,30,2021,8,7
TIME_000492,2011-08-08,2011,8,AGOSTO,3,10,2022,3,3
TIME_000493,2011-08-16,2011,8,AGOSTO,3,34,2021,9,8
TIME_000494,2011-09-02,2011,9,SEPTIEMBRE,3,4,2014,1,1
TIME_000495,2011-09-11,2011,9,SEPTIEMBRE,3,37,2013,10,9
TIME_000496,2011-09-12,2011,9,SEPTIEMBRE,3,16,2021,4,4
TIME_000497,2011-09-19,2011,9,SEPTIEMBRE,3,38,2021,10,9
TIME_000498,2011-09-20,2011,9,SEPTIEMBRE,3,38,2021,10,9
TIME_000499,2011-09-26,2011,9,SEPTIEMBRE,3,33,2014,9,8
TIME_000500,2011-09-28,2011,9,SEPTIEMBRE,3,39,2019,10,9
TIME_000501,2011-10-07,2011,10,OCTUBRE,4,30,2013,8,7
TIME_000502,2011-10-10,2011,10,OCTUBRE,4,40,2022,10,10
TIME_000503,2011-10-21,2011,10,OCTUBRE,4,43,2014,11,12
TIME_000504,2011-10-22,2011,10,OCTUBRE,4,42,2022,11,10
TIME_000505,2011-11-01,2011,11,NOVIEMBRE,4,29,2022,8,7
TIME_000506,2011-11-17,2011,11,NOVIEMBRE,4,46,2022,12,11
TIME_000507,2011-11-23,2011,11,NOVIEMBRE,4,47,2021,12,11
TIME_000508,2011-11-24,2011,11,NOVIEMBRE,4,47,2022,12,11
TIME_000509,2011-11-25,2011,11,NOVIEMBRE,4,47,2022,12,11
TIME_000510,2011-11-30,2011,11,NOVIEMBRE,4,48,2021,12,11
TIME_000511,2011-12-01,2011,12,DICIEMBRE,4,42,2014,11,10
TIME_000512,2011-12-12,2011,12,DICIEMBRE,4,27,2020,7,7
TIME_000513,2011-12-31,2011,12,DICIEMBRE,4,12,2022,3,3
TIME_000514,2012-01-01,2012,1,ENERO,1,26,2020,7,6
TIME_000515,2012-01-02,2012,1,ENERO,1,2,2015,1,2
TIME_000516,2012-01-03,2012,1,ENERO,1,2,2013,1,1
TIME_000517,2012-01-05,2012,1,ENERO,1,40,2013,10,10
TIME_000518,2012-01-06,2012,1,ENERO,1,2,2013,1,1
TIME_000519,2012-01-07,2012,1,ENERO,1,2,2013,1,1
TIME_000520,2012-01-08,2012,1,ENERO,1,1,2021,1,1
TIME_000521,2012-01-11,2012,1,ENERO,1,2,2013,1,1
TIME_000522,2012-01-12,2012,1,ENERO,1,2,2022,1,1
TIME_000523,2012-01-15,2012,1,ENERO,1,50,2022,13,12
TIME_000524,2012-01-23,2012,1,ENERO,1,8,2022,2,2
TIME_000525,2012-02-01,2012,2,FEBRERO,1,22,2022,6,6
TIME_000526,2012-02-02,2012,2,FEBRERO,1,44,2020,11,11
TIME_000527,2012-02-05,2012,2,FEBRERO,1,41,2022,11,10
TIME_000528,2012-02-08,2012,2,FEBRERO,1,7,2013,2,2
TIME_000529,2012-02-10,2012,2,FEBRERO,1,22,2013,6,6
TIME_000530,2012-02-15,2012,2,FEBRERO,1,4,2022,1,1
TIME_000531,2012-02-19,2012,2,FEBRERO,1,7,2022,2,2
TIME_000532,2012-02-23,2012,2,FEBRERO,1,12,2022,3,3
TIME_000533,2012-02-24,2012,2,FEBRERO,1,9,2020,3,2
TIME_000534,2012-02-27,2012,2,FEBRERO,1,9,2013,3,3
TIME_000535,2012-02-28,2012,2,FEBRERO,1,6,2013,2,2
TIME_000536,2012-03-01,2012,3,MARZO,1,9,2022,3,3
TIME_000537,2012-03-02,2012,3,MARZO,1,9,2013,3,3
TIME_000538,2012-03-03,2012,3,MARZO,1,37,2022,10,9
TIME_000539,2012-03-09,2012,3,MARZO,1,11,2020,3,3
TIME_000540,2012-03-12,2012,3,MARZO,1,29,2013,8,7
TIME_000541,2012-03-25,2012,3,MARZO,1,13,2013,4,3
TIME_000542,2012-03-27,2012,3,MARZO,1,9,2014,3,3
TIME_000543,2012-04-01,2012,4,ABRIL,2,3,2013,1,1
TIME_000544,2012-04-03,2012,4,ABRIL,2,1,2013,1,1
TIME_000545,2012-04-06,2012,4,ABRIL,2,14,2013,4,4
TIME_000546,2012-04-10,2012,4,ABRIL,2,15,2022,16,4
TIME_000547,2012-04-14,2012,4,ABRIL,2,16,2013,4,4
TIME_000548,2012-04-15,2012,4,ABRIL,2,15,2021,4,4
TIME_000549,2012-04-16,2012,4,ABRIL,2,35,2013,9,8
TIME_000550,2012-04-20,2012,4,ABRIL,2,11,2013,3,3
TIME_000551,2012-05-01,2012,5,MAYO,2,19,2021,5,5
TIME_000552,2012-05-15,2012,5,MAYO,2,17,2022,5,5
TIME_000553,2012-05-16,2012,5,MAYO,2,20,2013,5,5
TIME_000554,2012-05-22,2012,5,MAYO,2,21,2021,6,5
TIME_000555,2012-05-28,2012,5,MAYO,2,22,2013,6,5
TIME_000556,2012-06-01,2012,6,JUNIO,2,2,2014,1,1
TIME_000557,2012-06-02,2012,6,JUNIO,2,17,2022,5,4
TIME_000558,2012-06-10,2012,6,JUNIO,2,34,2019,9,8
TIME_000559,2012-06-12,2012,6,JUNIO,2,31,2013,8,8
TIME_000560,2012-06-20,2012,6,JUNIO,2,26,2013,7,6
TIME_000561,2012-06-22,2012,6,JUNIO,2,13,2022,16,4
TIME_000562,2012-06-30,2012,6,JUNIO,2,43,2014,11,11
TIME_000563,2012-07-01,2012,7,JULIO,3,13,2013,4,3
TIME_000564,2012-07-05,2012,7,JULIO,3,31,2013,8,8
TIME_000565,2012-07-10,2012,7,JULIO,3,10,2022,3,3
TIME_000566,2012-07-14,2012,7,JULIO,3,10,2014,3,3
TIME_000567,2012-07-15,2012,7,JULIO,3,27,2022,7,7
TIME_000568,2012-07-18,2012,7,JULIO,3,18,2013,5,5
TIME_000569,2012-07-20,2012,7,JULIO,3,30,2013,8,7
TIME_000570,2012-07-22,2012,7,JULIO,3,29,2022,8,7
TIME_000571,2012-07-24,2012,7,JULIO,3,30,2022,8,7
TIME_000572,2012-08-01,2012,8,AGOSTO,3,20,2013,5,5
TIME_000573,2012-08-05,2012,8,AGOSTO,3,19,2013,5,5
TIME_000574,2012-08-10,2012,8,AGOSTO,3,48,2022,12,11
TIME_000575,2012-08-11,2012,8,AGOSTO,3,15,2019,4,4
TIME_000576,2012-08-16,2012,8,AGOSTO,3,17,2013,5,4
TIME_000577,2012-08-18,2012,8,AGOSTO,3,17,2013,5,4
TIME_000578,2012-08-19,2012,8,AGOSTO,3,17,2013,5,4
TIME_000579,2012-08-21,2012,8,AGOSTO,3,34,2020,9,8
TIME_000580,2012-08-22,2012,8,AGOSTO,3,34,2021,9,8
TIME_000581,2012-08-23,2012,8,AGOSTO,3,24,2022,6,6
TIME_000582,2012-08-24,2012,8,AGOSTO,3,17,2013,5,4
TIME_000583,2012-08-28,2012,8,AGOSTO,3,35,2013,9,8
TIME_000584,2012-08-31,2012,8,AGOSTO,3,35,2022,9,9
TIME_000585,2012-09-01,2012,9,SEPTIEMBRE,3,3,2014,1,1
TIME_000586,2012-09-02,2012,9,SEPTIEMBRE,3,36,2019,9,9
TIME_000587,2012-09-04,2012,9,SEPTIEMBRE,3,36,2019,9,9
TIME_000588,2012-09-07,2012,9,SEPTIEMBRE,3,5,2013,2,2
TIME_000589,2012-09-08,2012,9,SEPTIEMBRE,3,36,2013,9,9
TIME_000590,2012-09-09,2012,9,SEPTIEMBRE,3,37,2013,10,9
TIME_000591,2012-09-15,2012,9,SEPTIEMBRE,3,8,2013,2,2
TIME_000592,2012-09-27,2012,9,SEPTIEMBRE,3,39,2022,10,9
TIME_000593,2012-09-28,2012,9,SEPTIEMBRE,3,39,2021,10,9
TIME_000594,2012-09-29,2012,9,SEPTIEMBRE,3,39,2021,10,9
TIME_000595,2012-10-01,2012,10,OCTUBRE,4,22,2013,6,5
TIME_000596,2012-10-07,2012,10,OCTUBRE,4,7,2013,2,2
TIME_000597,2012-10-10,2012,10,OCTUBRE,4,9,2013,3,2
TIME_000598,2012-10-13,2012,10,OCTUBRE,4,29,2013,8,7
TIME_000599,2012-10-15,2012,10,OCTUBRE,4,30,2013,8,7
TIME_000600,2012-10-19,2012,10,OCTUBRE,4,11,2022,3,3
TIME_000601,2012-10-23,2012,10,OCTUBRE,4,43,2019,11,11
TIME_000602,2012-10-24,2012,10,OCTUBRE,4,5,2013,2,1
TIME_000603,2012-10-28,2012,10,OCTUBRE,4,33,2013,9,8
TIME_000604,2012-11-01,2012,11,NOVIEMBRE,4,3,2013,1,1
TIME_000605,2012-11-02,2012,11,NOVIEMBRE,4,39,2013,10,10
TIME_000606,2012-11-03,2012,11,NOVIEMBRE,4,15,2013,4,4
TIME_000607,2012-11-04,2012,11,NOVIEMBRE,4,1,2013,1,1
TIME_000608,2012-11-06,2012,11,NOVIEMBRE,4,8,2013,2,2
TIME_000609,2012-11-08,2012,11,NOVIEMBRE,4,2,2013,1,1
TIME_000610,2012-11-09,2012,11,NOVIEMBRE,4,46,2020,12,12
TIME_000611,2012-11-10,2012,11,NOVIEMBRE,4,6,2013,2,2
TIME_000612,2012-11-11,2012,11,NOVIEMBRE,4,14,2013,4,4
TIME_000613,2012-11-16,2012,11,NOVIEMBRE,4,9,2013,3,3
TIME_000614,2012-11-19,2012,11,NOVIEMBRE,4,8,2013,2,2
TIME_000615,2012-11-25,2012,11,NOVIEMBRE,4,21,2013,6,5
TIME_000616,2012-11-28,2012,11,NOVIEMBRE,4,48,2020,12,11
TIME_000617,2012-12-01,2012,12,DICIEMBRE,4,7,2013,2,2
TIME_000618,2012-12-02,2012,12,DICIEMBRE,4,9,2013,3,3
TIME_000619,2012-12-04,2012,12,DICIEMBRE,4,2,2013,1,1
TIME_000620,2012-12-05,2012,12,DICIEMBRE,4,19,2013,5,5
TIME_000621,2012-12-10,2012,12,DICIEMBRE,4,2,2013,1,1
TIME_000622,2012-12-13,2012,12,DICIEMBRE,4,6,2013,2,2
TIME_000623,2012-12-14,2012,12,DICIEMBRE,4,35,2013,9,8
TIME_000624,2012-12-15,2012,12,DICIEMBRE,4,8,2013,2,2
TIME_000625,2012-12-16,2012,12,DICIEMBRE,4,5,2013,2,1
TIME_000626,2012-12-20,2012,12,DICIEMBRE,4,38,2013,10,9
TIME_000627,2012-12-22,2012,12,DICIEMBRE,4,4,2013,1,1
TIME_000628,2012-12-23,2012,12,DICIEMBRE,4,11,2014,3,3
TIME_000629,2012-12-24,2012,12,DICIEMBRE,4,18,2013,5,5
TIME_000630,2012-12-25,2012,12,DICIEMBRE,4,2,2013,1,1
TIME_000631,2012-12-27,2012,12,DICIEMBRE,4,1,2013,1,1
TIME_000632,2012-12-28,2012,12,DICIEMBRE,4,2,2013,1,1
TIME_000633,2012-12-29,2012,12,DICIEMBRE,4,3,2013,1,1
TIME_000634,2012-12-30,2012,12,DICIEMBRE,4,1,2020,1,12
TIME_000635,2012-12-31,2012,12,DICIEMBRE,4,6,2013,2,2
TIME_000636,2013-01-01,2013,1,ENERO,1,8,2022,2,3
TIME_000637,2013-01-02,2013,1,ENERO,1,1,2013,1,1
TIME_000638,2013-01-03,2013,1,ENERO,1,2,2013,1,1
TIME_000639,2013-01-04,2013,1,ENERO,1,1,2013,1,1
TIME_000640,2013-01-05,2013,1,ENERO,1,1,2013,1,1
TIME_000641,2013-01-06,2013,1,ENERO,1,31,2022,8,8
TIME_000642,2013-01-07,2013,1,ENERO,1,2,2013,1,1
TIME_000643,2013-01-08,2013,1,ENERO,1,3,2013,1,1
TIME_000644,2013-01-09,2013,1,ENERO,1,1,2014,1,4
TIME_000645,2013-01-10,2013,1,ENERO,1,2,2013,1,1
TIME_000646,2013-01-11,2013,1,ENERO,1,2,2013,1,1
TIME_000647,2013-01-12,2013,1,ENERO,1,3,2013,1,1
TIME_000648,2013-01-13,2013,1,ENERO,1,9,2013,3,2
TIME_000649,2013-01-14,2013,1,ENERO,1,3,2013,1,1
TIME_000650,2013-01-15,2013,1,ENERO,1,3,2013,1,1
TIME_000651,2013-01-16,2013,1,ENERO,1,3,2013,1,1
TIME_000652,2013-01-17,2013,1,ENERO,1,5,2013,2,1
TIME_000653,2013-01-18,2013,1,ENERO,1,3,2013,1,1
TIME_000654,2013-01-19,2013,1,ENERO,1,12,2013,3,3
TIME_000655,2013-01-20,2013,1,ENERO,1,4,2013,1,1
TIME_000656,2013-01-21,2013,1,ENERO,1,4,2013,1,1
TIME_000657,2013-01-22,2013,1,ENERO,1,6,2013,2,2
TIME_000658,2013-01-23,2013,1,ENERO,1,31,2013,8,7
TIME_000659,2013-01-24,2013,1,ENERO,1,4,2013,1,1
TIME_000660,2013-01-26,2013,1,ENERO,1,4,2013,1,1
TIME_000661,2013-01-27,2013,1,ENERO,1,5,2013,2,2
TIME_000662,2013-01-28,2013,1,ENERO,1,5,2013,2,1
TIME_000663,2013-01-29,2013,1,ENERO,1,6,2013,2,2
TIME_000664,2013-01-30,2013,1,ENERO,1,5,2013,2,1
TIME_000665,2013-01-31,2013,1,ENERO,1,18,2013,5,4
TIME_000666,2013-02-01,2013,2,FEBRERO,1,6,2013,2,2
TIME_000667,2013-02-02,2013,2,FEBRERO,1,34,2019,9,8
TIME_000668,2013-02-03,2013,2,FEBRERO,1,7,2013,2,2
TIME_000669,2013-02-04,2013,2,FEBRERO,1,6,2013,2,2
TIME_000670,2013-02-05,2013,2,FEBRERO,1,8,2013,2,2
TIME_000671,2013-02-06,2013,2,FEBRERO,1,40,2021,10,10
TIME_000672,2013-02-07,2013,2,FEBRERO,1,6,2013,2,2
TIME_000673,2013-02-08,2013,2,FEBRERO,1,6,2013,2,2
TIME_000674,2013-02-09,2013,2,FEBRERO,1,10,2013,3,3
TIME_000675,2013-02-10,2013,2,FEBRERO,1,7,2013,2,2
TIME_000676,2013-02-11,2013,2,FEBRERO,1,12,2013,3,3
TIME_000677,2013-02-12,2013,2,FEBRERO,1,7,2013,2,2
TIME_000678,2013-02-13,2013,2,FEBRERO,1,14,2013,4,4
TIME_000679,2013-02-14,2013,2,FEBRERO,1,7,2013,2,2
TIME_000680,2013-02-15,2013,2,FEBRERO,1,8,2013,2,2
TIME_000681,2013-02-16,2013,2,FEBRERO,1,10,2013,3,3
TIME_000682,2013-02-17,2013,2,FEBRERO,1,8,2013,2,2
TIME_000683,2013-02-18,2013,2,FEBRERO,1,23,2013,6,6
TIME_000684,2013-02-19,2013,2,FEBRERO,1,8,2013,2,2
TIME_000685,2013-02-20,2013,2,FEBRERO,1,8,2013,2,2
TIME_000686,2013-02-21,2013,2,FEBRERO,1,8,2013,2,2
TIME_000687,2013-02-22,2013,2,FEBRERO,1,20,2013,5,5
TIME_000688,2013-02-23,2013,2,FEBRERO,1,9,2013,3,2
TIME_000689,2013-02-24,2013,2,FEBRERO,1,9,2013,3,2
TIME_000690,2013-02-25,2013,2,FEBRERO,1,9,2013,3,2
TIME_000691,2013-02-26,2013,2,FEBRERO,1,9,2013,3,2
TIME_000692,2013-02-27,2013,2,FEBRERO,1,9,2013,3,3
TIME_000693,2013-02-28,2013,2,FEBRERO,1,9,2013,3,3
TIME_000694,2013-03-01,2013,3,MARZO,1,10,2013,3,3
TIME_000695,2013-03-02,2013,3,MARZO,1,9,2013,3,3
TIME_000696,2013-03-03,2013,3,MARZO,1,10,2013,3,3
TIME_000697,2013-03-04,2013,3,MARZO,1,10,2013,3,3
TIME_000698,2013-03-05,2013,3,MARZO,1,11,2013,3,3
TIME_000699,2013-03-06,2013,3,MARZO,1,10,2013,3,3
TIME_000700,2013-03-07,2013,3,MARZO,1,14,2013,4,4
TIME_000701,2013-03-08,2013,3,MARZO,1,10,2013,3,3
TIME_000702,2013-03-09,2013,3,MARZO,1,10,2013,3,3
TIME_000703,2013-03-10,2013,3,MARZO,1,11,2013,3,3
TIME_000704,2013-03-11,2013,3,MARZO,1,11,2013,3,3
TIME_000705,2013-03-12,2013,3,MARZO,1,25,2013,7,6
TIME_000706,2013-03-13,2013,3,MARZO,1,11,2013,3,3
TIME_000707,2013-03-14,2013,3,MARZO,1,12,2013,3,3
TIME_000708,2013-03-15,2013,3,MARZO,1,12,2013,3,3
TIME_000709,2013-03-16,2013,3,MARZO,1,11,2013,3,3
TIME_000710,2013-03-17,2013,3,MARZO,1,12,2013,3,3
TIME_000711,2013-03-18,2013,3,MARZO,1,13,2013,4,3
TIME_000712,2013-03-19,2013,3,MARZO,1,12,2013,3,3
TIME_000713,2013-03-20,2013,3,MARZO,1,14,2013,4,4
TIME_000714,2013-03-21,2013,3,MARZO,1,12,2013,3,3
TIME_000715,2013-03-22,2013,3,MARZO,1,13,2013,4,3
TIME_000716,2013-03-23,2013,3,MARZO,1,13,2013,4,3
TIME_000717,2013-03-24,2013,3,MARZO,1,13,2013,4,3
TIME_000718,2013-03-25,2013,3,MARZO,1,14,2013,4,4
TIME_000719,2013-03-26,2013,3,MARZO,1,23,2013,6,6
TIME_000720,2013-03-27,2013,3,MARZO,1,13,2014,4,3
TIME_000721,2013-03-28,2013,3,MARZO,1,29,2013,8,7
TIME_000722,2013-03-29,2013,3,MARZO,1,13,2013,4,3
TIME_000723,2013-03-30,2013,3,MARZO,1,14,2013,4,4
TIME_000724,2013-03-31,2013,3,MARZO,1,14,2013,4,4
TIME_000725,2013-04-01,2013,4,ABRIL,2,49,2013,13,12
TIME_000726,2013-04-02,2013,4,ABRIL,2,15,2013,4,4
TIME_000727,2013-04-03,2013,4,ABRIL,2,14,2013,4,4
TIME_000728,2013-04-04,2013,4,ABRIL,2,14,2013,4,4
TIME_000729,2013-04-05,2013,4,ABRIL,2,15,2013,4,4
TIME_000730,2013-04-06,2013,4,ABRIL,2,15,2013,4,4
TIME_000731,2013-04-07,2013,4,ABRIL,2,15,2013,4,4
TIME_000732,2013-04-08,2013,4,ABRIL,2,15,2013,4,4
TIME_000733,2013-04-09,2013,4,ABRIL,2,16,2013,4,4
TIME_000734,2013-04-10,2013,4,ABRIL,2,31,2013,8,8
TIME_000735,2013-04-11,2013,4,ABRIL,2,15,2013,4,4
TIME_000736,2013-04-12,2013,4,ABRIL,2,15,2013,4,4
TIME_000737,2013-04-13,2013,4,ABRIL,2,15,2013,4,4
TIME_000738,2013-04-14,2013,4,ABRIL,2,24,2013,6,6
TIME_000739,2013-04-15,2013,4,ABRIL,2,16,2013,4,4
TIME_000740,2013-04-16,2013,4,ABRIL,2,16,2013,4,4
TIME_000741,2013-04-17,2013,4,ABRIL,2,17,2013,5,4
TIME_000742,2013-04-18,2013,4,ABRIL,2,19,2013,5,5
TIME_000743,2013-04-19,2013,4,ABRIL,2,16,2013,4,4
TIME_000744,2013-04-20,2013,4,ABRIL,2,44,2013,11,10
TIME_000745,2013-04-21,2013,4,ABRIL,2,24,2013,6,6
TIME_000746,2013-04-22,2013,4,ABRIL,2,17,2013,5,4
TIME_000747,2013-04-23,2013,4,ABRIL,2,17,2013,5,4
TIME_000748,2013-04-24,2013,4,ABRIL,2,25,2013,7,6
TIME_000749,2013-04-25,2013,4,ABRIL,2,17,2013,5,4
TIME_000750,2013-04-26,2013,4,ABRIL,2,18,2013,5,4
TIME_000751,2013-04-27,2013,4,ABRIL,2,17,2013,5,4
TIME_000752,2013-04-28,2013,4,ABRIL,2,18,2013,5,5
TIME_000753,2013-04-29,2013,4,ABRIL,2,18,2013,5,4
TIME_000754,2013-04-30,2013,4,ABRIL,2,18,2013,5,4
TIME_000755,2013-05-01,2013,5,MAYO,2,18,2013,5,5
TIME_000756,2013-05-02,2013,5,MAYO,2,19,2013,5,5
TIME_000757,2013-05-03,2013,5,MAYO,2,19,2013,5,5
